Contract Address,Transaction Hash,Original Gas Used,"SmartShield (Success, Gas Used, Error Message)","Elysium (Success, Gas Used, Error Message)"
0x5b7051c805aaf3484a7ed3c2b8371025b4a6494b,0xa4b92d19807b5140d2617d2c9fc8c419f2bee2bb8b14b16fd054ca78d439bfec,64278,"(False, 16421, '')","(False, 16406, '')"
0x5b7051c805aaf3484a7ed3c2b8371025b4a6494b,0x2b3681c209c05b33f3eb06322197e0da1011b5d75d91144060c437a3eb73fe89,49278,"(False, 16421, '')","(False, 16406, '')"
0x5b7051c805aaf3484a7ed3c2b8371025b4a6494b,0x08b2cb68008a8e3f4e23a2479b097c31d3550a53b775ffdcf184cbf9db9d1a88,64278,"(False, 16421, '')","(False, 16406, '')"
0x5b7051c805aaf3484a7ed3c2b8371025b4a6494b,0x4f9b6d642808445d749c7424cf1a3e863c702c3cbf9e59f0f10e681211f4b275,64278,"(False, 16421, '')","(False, 16406, '')"
0x5b7051c805aaf3484a7ed3c2b8371025b4a6494b,0x60d1a13f8f97b96d58b424f49d93d7e62806c6e3e456bb7f0ef83935f65b585b,64278,"(False, 16421, '')","(False, 16406, '')"
0x5b7051c805aaf3484a7ed3c2b8371025b4a6494b,0x69ffc186f2772ee9e22a4bfd4b635367fcc0991c283afad65a457d3975d220bc,64278,"(False, 16421, '')","(False, 16406, '')"
0x5b7051c805aaf3484a7ed3c2b8371025b4a6494b,0x22b9b74d2eb9f63df2a04d788cb220c2f22d1e06e5b3d5976fc5dbfb86ee9011,64278,"(False, 16421, '')","(False, 16406, '')"
0x5b7051c805aaf3484a7ed3c2b8371025b4a6494b,0x67b3b68885712b8ee586a928af88ae22e214a9108648a74a00600e36f2bb0d16,49278,"(False, 16421, '')","(False, 16406, '')"
0x5b7051c805aaf3484a7ed3c2b8371025b4a6494b,0xcfee4198ae14e37b643ca2e680eebad390c826ccdde1326f401d61b89b1d9fd9,64278,"(False, 16421, '')","(False, 16406, '')"
0x5b7051c805aaf3484a7ed3c2b8371025b4a6494b,0x9ec26f2b14583064b045e29630ace6683ba21c368ff6fcadecabae3ad67c64a8,64278,"(False, 16421, '')","(False, 16406, '')"
0x5b7051c805aaf3484a7ed3c2b8371025b4a6494b,0xe1ab6cb263edd664b53a4fcbaff5c6ff139d52154d91ea53b7fc088deb161c6b,64278,"(False, 16421, '')","(False, 16406, '')"
0x5b7051c805aaf3484a7ed3c2b8371025b4a6494b,0xf3f27cb97319459f971a8fb13061a082c08e0839256da3406981bee1977870d8,64278,"(False, 16421, '')","(False, 16406, '')"
0x5b7051c805aaf3484a7ed3c2b8371025b4a6494b,0xab259a119760c0d2e4028b97af83d3a1dc6a5c1a1265ad9449c45a8b43bde341,64278,"(False, 16421, '')","(False, 16406, '')"
0x5b7051c805aaf3484a7ed3c2b8371025b4a6494b,0x8ce551598264266aeef589f05a65efe5e41be62de2409b3a0dada65a775746ad,64278,"(False, 16421, '')","(False, 16406, '')"
0x5b7051c805aaf3484a7ed3c2b8371025b4a6494b,0x3ba67fabbe11d3e8318760596c41889fd2c8df14e3026d6a4a2a6204dbb1cd5d,64278,"(False, 16421, '')","(False, 16406, '')"
0x5b7051c805aaf3484a7ed3c2b8371025b4a6494b,0xaf3fb42c26179e107084db8c9364aff17539c70ab8a1cc2e7abe026d5a2249af,64278,"(False, 16421, '')","(False, 16406, '')"
0x5b7051c805aaf3484a7ed3c2b8371025b4a6494b,0x0ef3f389b0fb78699a410d2c70fd7f186e34c82157644eef53d33829dead2c6c,64278,"(False, 16421, '')","(False, 16406, '')"
0x5b7051c805aaf3484a7ed3c2b8371025b4a6494b,0x6e239e53e5e96f2aede4495c8b8099cf1cecaca21ac792c7d5fcda03cc721f5b,64278,"(False, 16421, '')","(False, 16406, '')"
0x5b7051c805aaf3484a7ed3c2b8371025b4a6494b,0x08db0e1c154bd25406c12b3aa78462f1edd8a107f56bcc832a55bce3e4fb7e19,64278,"(False, 16421, '')","(False, 16406, '')"
0x5b7051c805aaf3484a7ed3c2b8371025b4a6494b,0x317e5647ee3fa1cdcd4072deb4800cab43f55ab12d896497145ee0f37f5bd8c8,64278,"(False, 16421, '')","(False, 16406, '')"
0x5b7051c805aaf3484a7ed3c2b8371025b4a6494b,0x884c3524018b6dab0784b00dea7404d525d7b809bdc3bbb6c0edb7d2444ca85c,64278,"(False, 16421, '')","(False, 16406, '')"
0x5b7051c805aaf3484a7ed3c2b8371025b4a6494b,0xaa81360fbbd08db8c9461b225cafb87956606b3e32282bfb2aeab40c9998c154,64278,"(False, 16421, '')","(False, 16406, '')"
0x5b7051c805aaf3484a7ed3c2b8371025b4a6494b,0xef41497673f6953c6720f94b067c86ef7c6a04bf196c03c691a8551146365bda,64278,"(False, 16421, '')","(False, 16406, '')"
0x5b7051c805aaf3484a7ed3c2b8371025b4a6494b,0x351e56ca178f9782b857aab69a3c8633f77bca02b775e317615521d1a1bd7edb,64278,"(False, 16421, '')","(False, 16406, '')"
0x5b7051c805aaf3484a7ed3c2b8371025b4a6494b,0x7996dc74b38c63bb2e79ec815516283816451e296fa840f6a325bca1586a8451,64278,"(False, 16421, '')","(False, 16406, '')"
0x5b7051c805aaf3484a7ed3c2b8371025b4a6494b,0xe842cd330aa94e5d82f60c79040af2227e18a1759a040fd3f239b682e60f4da9,64278,"(False, 16421, '')","(False, 16406, '')"
0x5b7051c805aaf3484a7ed3c2b8371025b4a6494b,0xa058bb218f477fc87aaaa8baa1c705c38b03d646e65e2d5c81e3943cebb4d312,64278,"(False, 16421, '')","(False, 16406, '')"
0x5b7051c805aaf3484a7ed3c2b8371025b4a6494b,0x14972d07e77e83b5bbe3c1059152078fb0eacd095c72f9fd95577f7ce582edfd,64278,"(False, 16421, '')","(False, 16406, '')"
0x5b7051c805aaf3484a7ed3c2b8371025b4a6494b,0x1d97c815ae0feb367717fb931d765fd0270428c36e3a15afc72566d7594922f5,64278,"(False, 16421, '')","(False, 16406, '')"
0x5b7051c805aaf3484a7ed3c2b8371025b4a6494b,0xeef2277a3496eac63cb1496970636a5c662392dc006c67927d8a2c2986dc9d1e,64278,"(False, 16421, '')","(False, 16406, '')"
0x5b7051c805aaf3484a7ed3c2b8371025b4a6494b,0xa00b41db159e3d4fa2f9fbbc7babc382dc6fb766d762484907b617bf455bbf4f,64278,"(False, 16421, '')","(False, 16406, '')"
0x5b7051c805aaf3484a7ed3c2b8371025b4a6494b,0x970b3eb24b8a577db5448c68b03f8ca17516261b046b0939e76449a98937ac23,64278,"(False, 16421, '')","(False, 16406, '')"
0x5b7051c805aaf3484a7ed3c2b8371025b4a6494b,0xc8d14c6dcc0ef563abe7ac2caec8959989362952bd3f96cbfcc7f8c6fafe21d8,64278,"(False, 16421, '')","(False, 16406, '')"
0x5b7051c805aaf3484a7ed3c2b8371025b4a6494b,0x2e09d5f6ee71310982bd6ce1e7870783eadde243c091f3d870bf53ba432cdaad,49278,"(False, 16421, '')","(False, 16406, '')"
0x5b7051c805aaf3484a7ed3c2b8371025b4a6494b,0x90f73f4bf0bdcfcd03d0feed3473905590b4382dad139fec4b8cb7691f2df442,64278,"(False, 16421, '')","(False, 16406, '')"
0x5b7051c805aaf3484a7ed3c2b8371025b4a6494b,0x3d14e685a14a47017473b73a3674fe59b5c9f2dd363f5fb74000f5f3ff441de6,49278,"(False, 16421, '')","(False, 16406, '')"
0x5b7051c805aaf3484a7ed3c2b8371025b4a6494b,0x57d1575c159d2a0550c27987bbde9d579c88d6fe491a3daba91b2575937ccdc3,84783,"(False, 16421, '')","(False, 16406, '')"
0x5b7051c805aaf3484a7ed3c2b8371025b4a6494b,0x0dd3c91ba33c2ae3fb032914640417d01dab51158a82dbd9fb99ccbfcfb9e8d7,64278,"(False, 16421, '')","(False, 16406, '')"
0x5b7051c805aaf3484a7ed3c2b8371025b4a6494b,0x3b6db0ffa915e415954a33c4de9eab1e6d52f8e2cb74cb4adc7cfaef5f9d0135,49278,"(False, 16421, '')","(False, 16406, '')"
0x590c3daf05f30d3fb0f67d8bfeb2547c70b34215,0x768ca8f1aa9140d88a31be51308b300458e916ece37baea94d5e765bb0ad6da9,34246,"(False, 134246, 'Invalid opcode 0xfd @ 2707')","(False, 134246, 'Invalid opcode 0xfd @ 2687')"
0x590c3daf05f30d3fb0f67d8bfeb2547c70b34215,0x5e6ab9945b353cc57916e0a99c2c26b45c8de555363ce2047b9c1ddcb1f2131c,34246,"(False, 134246, 'Invalid opcode 0xfd @ 2707')","(False, 134246, 'Invalid opcode 0xfd @ 2687')"
0x5f717e4b129802d4fde207a1e38b57f10c26ecc1,0xa9faf2756f6e1d48f8d4a7c990cf99f6ab751e46b14417da4dcefc96b8413b13,36521,"(False, 1012, '')","(False, 997, '')"
0x50eae8e1505e46c6d35f64ec88e7693a0ac1d59e,0x4114f0a09b2a633f58e1053aea2fe14b1e8c86fcefadf956f2b4d09dc0be2eeb,51600,"(False, 1040, '')","(False, 1025, '')"
0x5a4c67d9ba86b77f0a8f3d5fc55590486b6579e6,0xe2f3a18f7c2a7d54ee03ca8970e24e0d53fd4cc7bbaf855c0d93832d4cce853d,36521,"(False, 1012, '')","(False, 997, '')"
0x1e2e0b9703d1e6bd3dbbbccf39a8e081969c0448,0x0680c93c5d8cd98b0bae78197a15777c8c0c9d9a85e77cd3ab67a7013ff33e44,33587,"(False, 6444, '')","(False, 6429, '')"
0xc2ca3e55b5151c4850ee5a233f8df253eb3280b2,0x5b77394c3ea4b1e7f66c1ba568bcf92835acb42e4ac3a788d8a8ac2b4a642c30,28080,"(False, 128081, 'Invalid opcode 0xfd @ 2725')","(False, 128081, 'Invalid opcode 0xfd @ 2305')"
0x68cf98e78ae95965f287258ce2878720b9efb234,0xdd84762d7463e6758edb90f7a4cc7746c930df79cf3b4ff431e08e119043f991,35391,"(False, 35391, 'Invalid Jump Destination')","(False, 612, '')"
0x68cf98e78ae95965f287258ce2878720b9efb234,0xec3ed655b7faa909dacef1f9d71c8f352bbd7d0cc4f6760ba90b744ecb71adf3,35391,"(False, 35391, 'Invalid Jump Destination')","(False, 5948, '')"
0x68cf98e78ae95965f287258ce2878720b9efb234,0x5400187a6274e02c8eecb141f82c70af820aba7ec7135e2642c448b8d6db7dc3,35391,"(False, 35391, 'Invalid Jump Destination')","(False, 612, '')"
0x68cf98e78ae95965f287258ce2878720b9efb234,0xf5ca89c3c9b57ef117a920164b9d0d86b22c5793e8947583561e35c553b73845,43096,"(False, 43096, 'Invalid Jump Destination')","(False, 685, '')"
0x68cf98e78ae95965f287258ce2878720b9efb234,0x20e6a92ffe51c9bfe8e65e1760b991d4c43418af81aba70d1b7743d1de53dc89,35391,"(False, 35391, 'Invalid Jump Destination')","(False, 612, '')"
0x68cf98e78ae95965f287258ce2878720b9efb234,0xc6edbe28f8826cdf19c332398069fa1606c2eb114a91f397ea8c0840f5673bdb,20391,"(False, 20391, 'Invalid Jump Destination')","(False, 612, '')"
0x68cf98e78ae95965f287258ce2878720b9efb234,0x086bb968774c5c4c9dd8cda0d7cb3042e7ba6e9ee78fcdce1a398eda1d97dee4,35391,"(False, 35391, 'Invalid Jump Destination')","(False, 612, '')"
0x68cf98e78ae95965f287258ce2878720b9efb234,0x7687f8eb831b26566ae751166bbabff632b8e8accc5d880c1248b1019d63842f,28096,"(False, 28096, 'Invalid Jump Destination')","(False, 685, '')"
0x68cf98e78ae95965f287258ce2878720b9efb234,0x29982bc4e14888b54285b350fd1636440b678c3cc152ae028f1a3c7cca5dc1cc,43096,"(False, 43096, 'Invalid Jump Destination')","(False, 685, '')"
0x68cf98e78ae95965f287258ce2878720b9efb234,0xfb220a12ecbe0f6ca5274db651dd70e02b5fbfa5e6377bf70eb404ffc1bb6d38,35700,"(False, 35700, 'Invalid Jump Destination')","(False, 13570, '')"
0x5a276aeb77bcfdac8ac6f31bbc7416ae1a85eef2,0xb9c88946719f320ed8c0478c32b2e44b78a3d06898b79cbe1251bcb285b88843,23218,"(False, 1208, '')","(False, 1193, '')"
0x5a276aeb77bcfdac8ac6f31bbc7416ae1a85eef2,0x3bfc221e03f63e06224e731449183eaa387a3ed1b98ad98bd0020973c72b50b7,24418,"(False, 2408, '')","(False, 2393, '')"
0x804f1bd75602e652f54bb21efbb55089791d0b3f,0xe7465e7ebab06b53b4fa32edad1beae7922a7936b80cbdca1ed4de2b094a7f05,49909,"(False, 7821, '')","(False, 7806, '')"
0x804f1bd75602e652f54bb21efbb55089791d0b3f,0x793913e9c6d56e20088bb3e352160577c63870767e82fa115fcf94e19b50c50c,49909,"(False, 7821, '')","(False, 7806, '')"
0x5b121405a28e8cc281edf2dd3be820d27df6b1e8,0x7fd45b227f364b50de0e3ea4f144925bf808aaccc1c11eac22db18dbf556d931,49879,"(False, 2253, '')","(False, 2238, '')"
0x14b2d558687942834839874d33a73c852be5401d,0xccba2d8e5ad81298ad8fe77029bdc5bcb6027ed92d0abf869feeb1f5291a405a,254254,"(False, 24745, '')","(False, 24730, '')"
0x0156888f51d68f858ac88aba45df699e2af2e4cc,0x716eb908b81896d788ada9936c3dcb6e9a4e754aef8542a3f98bebf476678103,49881,"(False, 27389, '')","(False, 27374, '')"
0xdf17a5bf8e585ad102f9ec2f52fc826d1b03e28c,0xf1f0ab07599b235510f1d8c1772d610386f7e6c35cb1e09e46dd5c3630614729,49909,"(False, 7821, '')","(False, 7806, '')"
0xdf17a5bf8e585ad102f9ec2f52fc826d1b03e28c,0xa7796a6eaf98c33fccfc8a41c0bbc63b78f58158690b57ec6620cbde904b77d7,34909,"(False, 7821, '')","(False, 7806, '')"
0x99c5c879b0ed628c3246f9c05b1953099beca48f,0xaf28b7610610b7c93705e9b7def0f9958d1fbc845655b3d34e554208666c3d3b,56469,"(False, 31251, '')","(False, 31236, '')"
0x0b3dd26b80fd679af3fec73b1e60eb716c311b72,0xf9e5682ad4423815e043f7924c45546e6d497c0943823d32096abc24ad7076c7,484206,"(False, 12037, '')","(False, 12022, '')"
0x6f2257105e16bcd4d64e50a609ab8bb1b52fae01,0x70efbeafe5ec724c732421e0b2c3304fa81a78485800ecbaaffea18713aa99bb,100103,"(False, 1287, '')","(False, 1272, '')"
0x14d9779b6585f3a7d4f768383b3cb030705dad2e,0x018299ca1e6bed86b9a55f9fc1d25f139e66065a5700863026eabd6cd32a4cf0,4064355,"(False, 39509, '')","(False, 39494, '')"
0x14d9779b6585f3a7d4f768383b3cb030705dad2e,0xf30964d9c3e989bc219c38ccab7eafcb13f48dad4f8f9035b5a5755af7188925,4064355,"(False, 39509, '')","(False, 39494, '')"
0x14d9779b6585f3a7d4f768383b3cb030705dad2e,0x60f6683dd8e18efeca0f1a5ffc9520b0ef0ad5d37695eabc71a9ff4da0165215,4064355,"(False, 39509, '')","(False, 39494, '')"
0x14d9779b6585f3a7d4f768383b3cb030705dad2e,0xfab82b0fe745b6fede4a610189d5640362c894d4f7c4158cefc084ad97d53903,4064355,"(False, 39509, '')","(False, 39494, '')"
0x14d9779b6585f3a7d4f768383b3cb030705dad2e,0xf110c38416e2557d2bc6aed03a48fb0e2d89e7b28b260c7fd3775f846ab3acc3,76861,"(False, 33683, '')","(False, 33668, '')"
0x14d9779b6585f3a7d4f768383b3cb030705dad2e,0xaa9e7f795ea9a06c0c43765c02dc8eea9a0f447f13029e2de2da9cb92cc04942,76861,"(False, 33683, '')","(False, 33668, '')"
0x14d9779b6585f3a7d4f768383b3cb030705dad2e,0xcff45a822fb8c8fd53877c151221994f47f0dd8b625f6ae6746cd0008062ca82,4064355,"(False, 39509, '')","(False, 39494, '')"
0x14d9779b6585f3a7d4f768383b3cb030705dad2e,0xc621c77c043495d78d3d3637e8c43b92740ffc8ee53cc296a436965bd239b341,3765160,"(False, 33173, '')","(False, 33158, '')"
0x63a8c79612209aae5dd1ff32ed3d64ddc301bc49,0xe6d37ad182f2bd5dcb40f108a03fc47ca537ceebc756c55de6e1b4123c64de62,27634,"(None, None, None)","(False, 112634, 'Invalid opcode 0xfd @ 569')"
0x63a8c79612209aae5dd1ff32ed3d64ddc301bc49,0x035d91354fed9404cc8865ded58f1277482db1ce543894cc402b5084b008e5b6,27634,"(None, None, None)","(False, 112634, 'Invalid opcode 0xfd @ 569')"
0xcee2c3760d33cbd6f448be6712646e98f748ffca,0x711e1940f90f5a192f451eaf568c734b10ab2ffa6e703b0e1f4aae3875a370ee,298990,"(False, 286760, '')","(False, 286745, '')"
0x5f4e3291f29a21b4f76ab9862d8aec713eda9bb7,0x2f27c938a83bfa3b9af23e86819d4bb1bf9074b0c4c202f3f99d4506c8436bb0,21240,"(False, 6577, '')","(False, 6562, '')"
0x98307e036c5d024447ea59296f6e41cb998b38d0,0xc55605b1d383a4b72eab84e123aa274869a95edc5cd23a6bb5c52ad81fecb3cf,71221,"(False, 23438, '')","(False, 23423, '')"
0x937773fb2da185d6eecffe802220e2cc39e6699d,0x7a4e3f391cea5f2e9368fa7e5efed530cf632870e949d6a4a149866bfba751c1,42877,"(False, 777, '')","(False, 762, '')"
0x135f915f081e750baa63e9ce97421cc2d9dbfac0,0x14287972786ac24570d19e0d1caec3912dfd1ec27548a78cc25bfb9d147edb01,50981,"(False, 831, '')","(False, 816, '')"
0x135f915f081e750baa63e9ce97421cc2d9dbfac0,0xba49c11940aedc6f6461e008dc20a864a0e96e00f0109d2825ed519a57f364d0,35981,"(False, 13803, '')","(False, 35981, 'Invalid Jump Destination')"
0x135f915f081e750baa63e9ce97421cc2d9dbfac0,0xcbc9fc4b4587f26d1fb778516ebf317bf7a3bb2cae212e7ec688b999e63f2d32,35981,"(False, 831, '')","(False, 816, '')"
0x135f915f081e750baa63e9ce97421cc2d9dbfac0,0x669c7828cd5a945defdd51ab94ace928d4facc26f83559f076a9e2469a6e113e,50981,"(False, 831, '')","(False, 816, '')"
0xc053b8fb1442c138f37f55068eea8a250e72850e,0x465e50035f9361a72cf686c35f53486d1b93e4333a1c73c1d0975bd72de03a60,42920,"(False, 719, '')","(False, 704, '')"
0xf9a9e0769ffbf1434f5a1b74bcc9ec4a66fb3787,0x503ad28af99b987b022c583694ca0ad7cac91d9eeb5230b88d71fba168c15daa,132881,"(False, 3628, '')","(False, 3616, '')"
0x59691ac0ea353fe0dc072b5db68f0958d127ba56,0x362d08bfbb553f163a88a3daa9b5472480d9870780223065209e67b8971f4a2f,50981,"(False, 28803, '')","(False, 50981, 'Invalid Jump Destination')"
0x59691ac0ea353fe0dc072b5db68f0958d127ba56,0x766204f58bfb6943c50178e31d522dccca7aa564b1940698943ea26dcff16536,35981,"(False, 13803, '')","(False, 35981, 'Invalid Jump Destination')"
0x59691ac0ea353fe0dc072b5db68f0958d127ba56,0x4bb55492239cde7486432972ffb25a2a75b1444b72718af3fdbd00cca24654e8,50981,"(False, 28803, '')","(False, 50981, 'Invalid Jump Destination')"
0x59691ac0ea353fe0dc072b5db68f0958d127ba56,0xe32c2263c632cf3856702536be2365fdde2ee652c072d29ebd293674433bc849,35981,"(False, 13803, '')","(False, 35981, 'Invalid Jump Destination')"
0x59691ac0ea353fe0dc072b5db68f0958d127ba56,0xc0292cffaa4e5a0dcc37d59c411b53618932ae7583422f204e94bc71282a883a,35981,"(False, 13803, '')","(False, 35981, 'Invalid Jump Destination')"
0x59691ac0ea353fe0dc072b5db68f0958d127ba56,0xad948a221b884808a079c0274ae1a4b1d0872d0aa9cc0f48faf72d3e31f30fc6,50981,"(False, 28803, '')","(False, 50981, 'Invalid Jump Destination')"
0x59691ac0ea353fe0dc072b5db68f0958d127ba56,0xa841600526cdc7d28b3289264941309e9fb6dca5c2d34a714d41c0fa1e8778f7,50981,"(False, 28803, '')","(False, 50981, 'Invalid Jump Destination')"
0x59691ac0ea353fe0dc072b5db68f0958d127ba56,0xcd3b3c02cb4699e9277afe45347c0239cb6eafcacbeb793604a870b83a89d870,50981,"(False, 28803, '')","(False, 50981, 'Invalid Jump Destination')"
0x59691ac0ea353fe0dc072b5db68f0958d127ba56,0x3257bd00dadcec65d5ccb52f93e0db33099bce275a59457c8be4422e8c3a6ac2,35981,"(False, 13803, '')","(False, 35981, 'Invalid Jump Destination')"
0x59691ac0ea353fe0dc072b5db68f0958d127ba56,0x48248787d8933e9f291a24b4eeafded0d29e52e9c22bbd433d9ccea39642de5d,50981,"(False, 28803, '')","(False, 50981, 'Invalid Jump Destination')"
0x59691ac0ea353fe0dc072b5db68f0958d127ba56,0x06ce9c0aebc1f84f9643c9f3909bcf335e41f2367e05009bb7ae59646511c448,50981,"(False, 28803, '')","(False, 50981, 'Invalid Jump Destination')"
0xa8152889dce9686eda1b75c117bb7716ae481def,0xcdaefacedd28941d61107908f5f05dd50c226463f992b063a8884fe29500055a,34591,"(False, 1031, '')","(False, 1016, '')"
0xbbe4af23ea3844d258e603c2385a9417307c717e,0xe96f4a8ede125bc576f4f7db325936d2458cf1d802f4fdbee64b8a652f53c70e,50281,"(False, 8121, '')","(False, 8106, '')"
0xc06c38b8c9045f7cc87b6f7c7f09f762f82589af,0xe939cfdfcddf500bc0d9937f887c536d94c679701526c3ac1ac89d7903392e1e,45752,"(False, 3549, '')","(False, 3534, '')"
0x208508346ae5f746eed1241c6d47ecd79b2177b3,0x3041e048691e2319d15848e6ed33adfaca05eb4ee4cce961a0a64c5bc88bc64a,13102,"(False, 113103, 'Invalid opcode 0xfd @ 2791')","(False, 113103, 'Invalid opcode 0xfd @ 2371')"
0x062fbb4599e13944122a38196092ab94c6572f62,0xa81a06e22083b3babec703154915677af68c380fddd50c5ef3c0df56d4fe97bd,27690,"(False, 626, '')","(False, 611, '')"
0x023252e6f8e13658acd9598e4dcc2040100902eb,0xa7477b6ee6d50eba358e075fd2a9ca7550594f5c3fca258a198a2c2509a60d9e,42904,"(False, 690, '')","(False, 675, '')"
0x8c0fc09e5a87e32b97f8e8373ab3bccc8d6e4ecc,0xddfde116295b43b154d6ac80b0195a5894ce0d9ab914e39500f47d50eb53bfd4,70853,"(False, 23209, '')","(False, 23194, '')"
0x059cfa8630065eaef7db234745407c9b5175e0c7,0x88e8d164e0243ba7e1c387ee2406ce366dd372b1869f75b9b4383f1268d582df,94136,"(None, None, None)","(False, 194136, 'Invalid opcode 0xfd @ 1518')"
0x08df270adc60628834ab0a130d66c134f1d302e2,0xbfe4674f1a5a40c4d4d51e9ff1343146daffdee153ac79e6ecf44d3eaaf09788,48645,"(False, 26739, '')","(False, 26724, '')"
0x566c2d7ed179de2afbd0f2b87e1c21319ce8d007,0x6b2b671c9a87a16ab612bfcd7844f20eb77b86c2e30e6ffa5e7e9ad97e1cd161,42897,"(False, 142898, 'Invalid opcode 0xfd @ 2030')","(False, 142898, 'Invalid opcode 0xfd @ 1627')"
0x81d244ccf3952adc4235721ee94a43faa0d3c599,0xaf900d81dad3ec962e9d5f4d0a7dc8b4dacaf703bc57127d5a942645c1aa81bf,63325,"(False, 80872, 'Invalid opcode 0xfd @ 1719')","(False, 80872, 'Invalid opcode 0xfd @ 1139')"
0xcf95dd3aa346744019012b964c1f51b0c95b3d66,0xfdcca01ac0a4e39f6b9a07029ac7e38b639036c8913ab29f62c26d871825351b,28080,"(False, 1015, '')","(False, 1000, '')"
0x1242a92c175bd8455282cf2e64fa1c18757d9ae5,0xfa73e858d6361754ba12b68feacb025e72970081132a9070de0e688246aed3f4,38852,"(False, 6335, '')","(False, 6320, '')"
0xca6378fcdf24ef34b4062dda9f1862ea59bafd4d,0x865667974307647199861b524ad33f496716cdf23d1dd3f4b68f9f0ca8670707,55573,"(False, 11528, '')","(False, 11513, '')"
0x3abb6f8cee367db4d709fcee18af4c03742c2451,0x468def6f48b5d789359f63fe5fbb599bc66962e6da790deca4c6ea56f1619e6e,27634,"(None, None, None)","(False, 112634, 'Invalid opcode 0xfd @ 569')"
0x3abb6f8cee367db4d709fcee18af4c03742c2451,0x33ad18b76526edf51d1a69b2ca5e6053f12fec72b79d299d088405bc112abc8d,27634,"(None, None, None)","(False, 112634, 'Invalid opcode 0xfd @ 569')"
0x43cfbd000b8ad2e6dd531ec4734d9943fecec26b,0x2ccc6024780f2c920b60ffc08a185eba08c49afb0ad3eff8cc0ff36a1f2c8be6,42904,"(False, 690, '')","(False, 675, '')"
0xe2ae177b3ed4381c0a97c42ea128128834b949f3,0x1571f2550c699d3ae348c0db4ee179d92418462e301ef981949df806cee87593,33935,"(False, 13861, '')","(False, 13846, '')"
0xe2ae177b3ed4381c0a97c42ea128128834b949f3,0x198dcde494e570bc466a9a36cc1d62471e9e1496c6743f7ab4ba1e3d982fd0e5,33935,"(False, 13861, '')","(False, 13846, '')"
0xe964de82b9b83915ab8591bbebf1bfc4c65bb1dc,0x2bb3d225958e0f69dada5cc22c721b0ad327c8fec092452db7daa72f64e58d4a,29508,"(False, 1409, '')","(False, 1394, '')"
0xeb41d9b0326b787a7c767478cfc4d060c6aa9dbd,0x7c2adf553a49fb05e06ff241bb516e696926b3fb1f4b9ed61eada287dffc23e7,259063,"(False, 3750, '')","(False, 3735, '')"
0x43472e1018b5a4d6446418f5114061e8d88a7f6e,0xce8d89a53b81368ce5e8bc5d0c08a28887c9d07139d52664e0fb01966834572c,55921,"(False, 39890, '')","(False, 39875, '')"
0x43472e1018b5a4d6446418f5114061e8d88a7f6e,0xd2176e09c85f5f4192249faa38a97028630922373b768d5ed548759df96167dd,55921,"(False, 39890, '')","(False, 39875, '')"
0xba41b0be1bbc521b3bb848bab7ba8c829adf76c3,0x7efb87b1658cef83ac833ab4e820dacf588e2985ed544c2456a3ee8ae733792c,27920,"(False, 705, '')","(False, 690, '')"
0x541f98a31512a8cdadae1d47600729294d43adc4,0x225a3e0ebf2fdda8701d256e06f6fe5d004b866dee022d23791019ad72a0cb61,71046,"(False, 23514, '')","(False, 23499, '')"
0xd6107c04f9045c6b0d54615e09d7adfdb4c1c3d8,0x4f3cb0187c935194a1c7b3cb961ff4678f3dae6d974f169d455e35a2d72ed72b,27646,"(False, 582, '')","(False, 567, '')"
0xd6107c04f9045c6b0d54615e09d7adfdb4c1c3d8,0xed530afa338fdeb6660a20b10213c99967a9a88f52bd9f422923bdb664549607,27646,"(False, 582, '')","(False, 567, '')"
0x2489b1a011e379cfe1529143749e4028867ce4f2,0x43e618327e28dd5c5d7ba4b49e6c29f23edd4be5d0fc3325190a8100e2cfe6c1,42848,"(False, 142849, 'Invalid opcode 0xfd @ 2211')","(False, 142849, 'Invalid opcode 0xfd @ 1791')"
0xfb168abd399bd4db817238a54a551cf8c78bdfe2,0x07c1367bd670796014a753c9abbd7a91b42ecfb84fd3ddcb1a41000cc544e159,56075,"(False, 16421, '')","(False, 16406, '')"
0xeadb6612d3c13c35ec8b8c6af5f574f9b7b1c4ca,0xa90fe553a1ee049c21868296a343e7d3a408713675c08421be0139b228289d53,95060,"(False, 43634, '')","(False, 43619, '')"
0x66458743c90615a6413c5bd632ce8b5d478d2f38,0xabb2e3a099443be37c7e361309194f2bb3521895b50ba15279c36e334411cb82,27616,"(False, 127617, 'Invalid opcode 0xfd @ 983')","(False, 127617, 'Invalid opcode 0xfd @ 900')"
0x236f58397824b1326d9f9fa4b8fb017d82012312,0xf6c0fb9b1e0a917d78a31dec8fb3c468b922323a1093a8aff5244d7d501a1a3e,13080,"(False, 113081, 'Invalid opcode 0xfd @ 2237')","(False, 113081, 'Invalid opcode 0xfd @ 2125')"
0x3eeb587a9a17e06fe4a23919c0a8fff13e35d6ec,0x6bb84a1c7fbf673302639e370c7a1b2b068d3ac8efe60742346b4d5320172b5c,103994,"(False, 55069, None)","(False, 55054, None)"
0x5b346f6d86fda92b87e34697519cd00e1c11b5be,0x7ed04f3c4fad95a6d4f80d7f068f3aaa7da5ae7359175230807df3b7de752731,40127,"(False, 7594, '')","(False, 7579, '')"
