Contract Address,Transaction Hash,Original Gas Used,"SmartShield (Success, Gas Used, Error Message)","Elysium (Success, Gas Used, Error Message)"
0x5a8a0138114dcdf7bb4a27a2a03fb64cf66ad2e3,0xf7f293f43d711fcb49b7e8962c036442c546b1085ef0ab113782dcc332afb27d,1498,"(True, 1498, None)","(True, 1498, None)"
0x327bb6e6fff2c05e542c63b0fcfdd270734738ef,0xe414c21e0566a625615a7b6d246d1b2feef6af757c1b803369dd656938de5691,1498,"(True, 1498, None)","(True, 1498, None)"
0x8ffc7827beef0893941a22df4a0c4f7c23e01621,0x3228dc05de1efb7e1ca075a42d910ef00c198cc318d0b99babaf07f6e3a0ebf8,1498,"(True, 1498, None)","(True, 1498, None)"
0x0642b4be08848b4f8a33e8bb5f4f27535c5d3a86,0x500cdcfd0351fe3664a8e70bf46b00022c0b5f1ec0983c800c228997cc48f1c2,1498,"(True, 1498, None)","(True, 1498, None)"
0x5b523bd1a0346f52acf33dedd4ba697974cd86bc,0x4639c8e4da9da1ec2a68a3e66c2d73fdd1b3296553ebae9f7b147b01df099060,1498,"(True, 1498, None)","(True, 1498, None)"
0x94c793a5c86e2a690bc8a35e0daef3a5e537a64d,0x0ac760b43404b819c9bda8f4395883a11b727159e83878abc2fb9fa0673206a5,1498,"(True, 1498, None)","(True, 1498, None)"
0x47d4d2b35d1f1ab19092978e77f59addffe65aec,0xd4b4fcbf863b28ff1ec5f93b82b5365adfc5c4ac94950d82855b3e06fc54455b,1498,"(True, 1498, None)","(True, 1498, None)"
0x91efffb9c6cd3a66474688d0a48aa6ecfe515aa5,0xffc7a2d34177e87b40dabeefd7b4e14fb0fcdeb297fe8fd1257037eabe68e42e,1498,"(True, 1498, None)","(True, 1498, None)"
0x50532e594bc045b75df5e57187e2e24d4655c21e,0x731ccfc97e755769fec4bfd55964083ed261b5caab3bb58f74938e2d2b3b1874,1498,"(True, 1498, None)","(True, 1498, None)"
0xba14f6af1371a082c6308b6ae8116c834353746e,0x12e5e45b3ef6606c241e1b3e8c627e1bc864bbd044941e5a68136317400902f2,1498,"(True, 1498, None)","(True, 1498, None)"
0xa71a61e0bd73f919f9a55a6bc0d39ca279c7ce2f,0xc7aea8066086f1150a7935f5ab9e9851a1651f94dc346b4d04c5799d0c1fe8b9,1498,"(True, 1498, None)","(True, 1498, None)"
0xbec591de75b8699a3ba52f073428822d0bfc0d7e,0x4528b4e46979e76298423194eae236071e244409b634d05c61705c0f020c0164,1498,"(True, 1498, None)","(True, 1498, None)"
0x70567688019c11e414d9aadc133df158ed62ea06,0x17ec3354471c8a695e5f9df11b6d10c3d43d83f56debfa6784ea7c7d76f8beaf,1498,"(True, 1498, None)","(True, 1498, None)"
0x8bbaf6956e8e2aef3eb8f192f5eaf48b4bbbb126,0x8a79f2249fec13c9b7a35c84644ef468503d8404e12c2b765075c15c5ce0e49e,1498,"(True, 1498, None)","(True, 1498, None)"
0x10df28c3ccf3300dd8ff924d9f15440f46d918f7,0x4ac28c7e5d6d6977c782a279f39435ff272407fc6807d5e44fc186f109a23178,1498,"(True, 1498, None)","(True, 1498, None)"
0x8306f9bdec388231265e77225c4e28eb716f6b55,0x304764bc55095bfc6a5506ec2b1c1c2d0eab48d60de45e888e1d094778fde8b2,1498,"(True, 1498, None)","(True, 1498, None)"
0xca940e00c64fa7c273b529608c83bd5aaf1cfeff,0xa15bfc1e32601a1197aacc47028986f51ea5581ddd60cd5ff8e52340db700106,1498,"(True, 1498, None)","(True, 1498, None)"
0xd9abba66f18a5f67e799c9230ff586a53adb78e1,0x07a698a1f0a532369f1939479a812205ab157eabd879a96e2c4cb15dbebf03bc,1498,"(True, 1498, None)","(True, 1498, None)"
0xb4ff3fae88e93587321aa409b96467c4f11cd539,0xa74442afc40b5722067a85043cb31e2bf0a785dfeb1ec4c94a6ef6c4f9d948ab,1498,"(True, 1498, None)","(True, 1498, None)"
0xcc98745f40c668ccf6bd97a6fd954551bcc1e650,0x7e753e4288c578771b290e0082b311e879717f74e640519610f800afd60869fe,1498,"(True, 1498, None)","(True, 1498, None)"
0x7433904dc974b9ca83740640749e40d4243e9620,0x031a5f1ef85d5e9165e03fbea32f8bfc368741ac75e464ad68669ed049bd924e,1498,"(True, 1498, None)","(True, 1498, None)"
0x83d20d869a9dcbe6c49c553735beecdbd6c802fb,0xe85ef683dacbe5aa870ea08e6da0b0768adca423c7fd009f614519d10c3bb422,1498,"(True, 1498, None)","(True, 1498, None)"
0x361ece54a07f979b231aa77b01f10f5e2d60312b,0x0300b8868e1f10d954f14387ef0a3a0af4d9080a9f92809b5c3f1ab6183b588f,1498,"(True, 1498, None)","(True, 1498, None)"
0x40f69798812a1b2498d788a69e7e8edbadb72aad,0xa474a252568cdae7525b4adeee28543b02562e2b8a1c49c2819cdbc4be00d743,1498,"(True, 1498, None)","(True, 1498, None)"
0xaac6ba6cb7d29722bedd1ee06bfccd30fa3c7581,0x6bf1612d728271ba187bf341ee4ffe5dd02d341008f921a77acffbb3551e3659,1498,"(True, 1498, None)","(True, 1498, None)"
0x1bfd493c5945ef1dfb45586e4cb9065b3956b6a2,0x4ecf340d1901097c302b9ce94e773e0c40346712a2013b1f52f6ce2ccd0f6674,1498,"(True, 1498, None)","(True, 1498, None)"
0xd3a15d933bc568ce20e93c617822e2ffb77411ea,0x2ba5c87d4634ace04399072e1c3ca352c3f4fd6077f7aeaf4e512714b8325351,1498,"(True, 1498, None)","(True, 1498, None)"
0x32a5b17b23d70124c9910b177b131ce3281a930b,0x3fa8083c8cb967e5231ff91752dd153437e97e05473b267e66bc0f2d3303c71b,1498,"(True, 1498, None)","(True, 1498, None)"
0x7f8e70a2851942346eb08ac9b506f83ffbff1138,0xad57f636112c58eee9d53711d61b7b5dcb9d9be76679db55962a8b0c6fb7901a,1498,"(True, 1498, None)","(True, 1498, None)"
0x8dc9dd62048d2c2a9013590cb4fe1a5acd73b440,0xa053bd74d90642a8201db8d984433b52726cb1cffadf43db4e82620e1fb27f5a,1498,"(True, 1498, None)","(True, 1498, None)"
0x75520dafacbe7669820f82709ca2feae9ec4f57d,0x5c8c3b31c0ce92706da2f39a6fc0104134e599cd4fb5180348459d8a0b403bcb,1498,"(True, 1498, None)","(True, 1498, None)"
0x4f790a0b278027a0de7326944391e3c40d6bb949,0x78fb4c61ef8c2c06a8b99612566196e1a3c8b7a410ae197a936237804652a037,1498,"(True, 1498, None)","(True, 1498, None)"
0x22dc62c96de482743b231f29326a3d18b2d73eb2,0x01b6b2f75d72cf1196ca56204c109eb477a59124bab2e325142b65c1b92e52eb,1498,"(True, 1498, None)","(True, 1498, None)"
0x56f395519ac9ae524ad3a700496140e43fa72dbd,0x7602fe4cc638475e79336fa04e241061e38d38d845afe25600caae0fbe9fe8bc,1498,"(True, 1498, None)","(True, 1498, None)"
0xa3645ec50b6c9c1a3467aaddb0483f7325c0409d,0xe1bb7f2fdb84e8c292d8146c55eec4dbe988a8fc8b8d5d14322c90a3154226ba,1498,"(True, 1498, None)","(True, 1498, None)"
0x0086859d11090d6421386d4392a03811c45aa858,0xbbed0eff974bc8e85b6db2588d88bb3eacaadad89cbad74451a8939e2bb5be96,1498,"(True, 1498, None)","(True, 1498, None)"
0x4022cc301cdfc1df7e1db82c7a0b4448ec1c4df8,0xb843bb97a8ddb44232250e4853fc8c232f36a51260e63c4b8a395b2bcc9c225e,1498,"(True, 1498, None)","(True, 1498, None)"
0x2499e22e19b0af3c1ab82071db2a9c4fd7ed328d,0x3364b82d8dc6d319e794436fdb7790220915058bab677b7c58366616deb9c291,1498,"(True, 1498, None)","(True, 1498, None)"
0x697bedbd0ab6079c90d23510fd6473c7b1e9e202,0x2d492b9f7747c97159cb1ce7d88d50690cecee3a575ba890f740a09a31317797,1498,"(True, 1498, None)","(True, 1498, None)"
0xdeb5af89cd95eb814be5c1690144d1f2d7143747,0xbbf70da88b35ff47a1ea9ad7b3955f7b1cb8ddbb21d3e3b0921c301d3cefbe05,1498,"(True, 1498, None)","(True, 1498, None)"
0x4e2c8e58aefaf56b8eaa5d3a5c23cbfcf96c9aed,0x576cb0f6e7860f310013b7e34f21a5af4f9b7874480324f1930f34b0c7fd85c9,1498,"(True, 1498, None)","(True, 1498, None)"
0x851286854a2c56eb74a082fdad9d3cf87a218df9,0x5867374c31840f7056a80d756fb259b0a2c169a646a0923b3f713d637f028a33,1498,"(True, 1498, None)","(True, 1498, None)"
0x851286854a2c56eb74a082fdad9d3cf87a218df9,0x3454e356f587c44fc8f97aacdc8e22a5f83a90efe9f489442b33bb47e9c35c91,0,"(False, 4, 'Out of gas: Needed 3 - Remaining 1 - Reason: PUSH1')","(False, 4, 'Out of gas: Needed 3 - Remaining 1 - Reason: PUSH1')"
0xfae8014dc8bd8806421dfa4c538a770b3d3541dd,0x2a74aae5b76d682a8c9e468a918feb4788175b242a19ea01621e1a1e8067fc7b,1498,"(True, 1498, None)","(True, 1498, None)"
0x1b4080a17e3f7e29c40c1be4fc34cb6d3c6a61bb,0x0235434ce2276f51c83b025f8a645e8621705cc5e6f6727df801bd0e407e92e7,1498,"(True, 1498, None)","(True, 1498, None)"
0x8a1709188d3626155f33483d4e69085b4c17ab80,0x7976e8f1d61f53ae7f7549661cc531605835ca876e16a80d846ce7318f2f3901,1498,"(True, 1498, None)","(True, 1498, None)"
0x397f22f6c4bc789898a6cda954881908348c7f00,0x76c67c35ba9e2af43e70a33b7b9223eeac33bb40f2b5bfb6a3712b7240b4a879,1498,"(True, 1498, None)","(True, 1498, None)"
0x32b0663b7853ba76b19de69c46fc40fced09bf00,0x63b4509821c843a2498f5cd5c9cafd60b94ee67d0e0570be9706ea9bfbb0169c,1498,"(True, 1498, None)","(True, 1498, None)"
0x9ce7318fc46cddfaf3089327b4d58d54784e541c,0x39ac2b5d011c1889067a2dc144d521097b4379ad680c05f2c13fc9f5ecf19270,1498,"(True, 1498, None)","(True, 1498, None)"
0x74b8ebae3c02f248eca5b1ef7b50d4d9c49f70c2,0x1fef2f90b2146ecab3c6de7d7965e12d138e39b286c7f3bc88b991b7c1c24ede,1498,"(True, 1498, None)","(True, 1498, None)"
0x06054d65be538e354e3b6d8ebe38ef3ee8764662,0xecb29af8726c327239b20629ab045c4c4b90675d853a438bef656d60ffed07ac,1498,"(True, 1498, None)","(True, 1498, None)"
0x0cc12572d4028e492a919fe82feeda53fe43782f,0xf8a8b867cb957d40df3a00cfc4d154719faf71fbff52656d0dc0d6e66850415d,1498,"(True, 1498, None)","(True, 1498, None)"
0xae307e3871e5a321c0559fbf0233a38c937b826a,0xebaada3328c182ed40b94d05b8774495538a4fc573f4e77266eca1710f969593,1498,"(True, 1498, None)","(True, 1498, None)"
0x822c3fa5cfa69561048a91c707fcf26d21a4fb9a,0x1cc8155ac11a39aae88b1e2120f147305ac8b22cb33bf800c0fb4e574a25ea9c,1498,"(True, 1498, None)","(True, 1498, None)"
0x1929beaa12130bbac95f62ebbe6c0d3d2dfba719,0x80bf7948f64d00ba27fa84d2e39ef0f57ca293f5becf1619f234c86b694eafd5,1498,"(True, 1498, None)","(True, 1498, None)"
0x6263c353994c14654f2b8d343dc8de2f0eecbea0,0x88f2d38f44381ea4e388834d5871fe2cf5ced374e49173fb0352d8e225b4bb6a,1498,"(True, 1498, None)","(True, 1498, None)"
0xb5aab677c00bd468ac94163bf1bf100549e49304,0xc1554ee6766b9f5d3bd5c6f73e20b7f8ce64ca330c8eb9cc8bf9e28280b6cf1b,1498,"(True, 1498, None)","(True, 1498, None)"
0xdb7e3b8291cf956f16c95ffbb725a0ba8544a217,0xc700c51e5573e9d23d4f247b36135c777c1823ac8ab70fc998e4c9942519bf81,1498,"(True, 1498, None)","(True, 1498, None)"
0xcf6fd94d077a08f4e800ad01ba4faa01d9c27779,0x72752f9e5332b96c51fa86779f91a94a7e242ef7d2c3526e69f5c4ce91848da4,1498,"(True, 1498, None)","(True, 1498, None)"
0x4e2d0c204554c7f9cb1e3b3ac1e83dd3b4fc9622,0x19280261c9f3a4de277a97df2db5133dbdd52ca531de2d58854a3863e0874beb,1498,"(True, 1498, None)","(True, 1498, None)"
0x248743463983b3b0c667717bb8c30e5ac79199bb,0xb41b1b44c185a8a585e8bbeb8103ab6df8d46a17a4d355118d7eee2568e55e61,1498,"(True, 1498, None)","(True, 1498, None)"
0xf199af8b17d81c41abe6220a1d7c9fe04d0d9d2c,0x5c750d8ea386c419ea5120d6b31ba5076a8b622f30e66ba51f182f0c8a358438,1498,"(True, 1498, None)","(True, 1498, None)"
0xec0dc7522ff8d3da35924bfaebeb5b8d79121d61,0xdafb29991a7b01f5cb6bf2dbc7aa6fa5eeb5d939d037fa66fc5bd37f7a06809d,1498,"(True, 1498, None)","(True, 1498, None)"
0x051b21b946a39c092b806be32ce76d09ccbe058c,0xc7d7848984ec9f82d01a15b3e3548d7740847d1c023947af44c84d8b6f058855,1498,"(True, 1498, None)","(True, 1498, None)"
0xb760caf6272fead30bea2143c71d36ea85a64298,0x5584a270aa6123cd923a0ef20708e92edae7452e72305b6da7268ad7cd829101,1498,"(True, 1498, None)","(True, 1498, None)"
0xb3820ad39d0e422ac1fe5001dea63ab37a041b30,0x3ec92324effcded41cc014ae06964bd1686b2deabfb74084478a26a5e1dd3392,1498,"(True, 1498, None)","(True, 1498, None)"
0xb0c79c5e6cf2dc806884a076cb47c577fba22eb9,0xe7ec53b7c9da9ccc0aa3a2046be4df01743ffaa9f144e00d69a5556e85415d1b,1498,"(True, 1498, None)","(True, 1498, None)"
0x111115111fd0953445d624ceaac28d0ad0c9e74f,0xbab30a86045948298ebff4645763e4b42b5e320c1c608af44a2254e0e973f743,1498,"(True, 1498, None)","(True, 1498, None)"
0xf39fc9bc6b3d39333c3663e89f887a7c6eeb84eb,0xb2729c9ef899415907bd6cf4bd3813bb0c7d4512c9b5299d1cb9ada52e887849,1498,"(True, 1498, None)","(True, 1498, None)"
0x9ed5cf624a0fd02b2beb911691d2a8db0b63937a,0xa71fb4010ff0c221017dd217dc574f3c0b43add2eeb52784c0fd551977aecdc9,1498,"(True, 1498, None)","(True, 1498, None)"
0x9a89bcf8960cfa516de8521e62621fc39b3d3a04,0x6336fe36e4dfbfb10364baf1b44b27662fea3a26693debaf1e8dd7acb37c9c64,1498,"(True, 1498, None)","(True, 1498, None)"
0x30b3c64d43e7a1e8965d934fa96a3bfb33eee0d2,0xcc8f5455e70378b59917cca7ae4df331edd404123f6f7aa0af1496f018a47475,1498,"(True, 1498, None)","(True, 1498, None)"
0xb3c88128cea967c39ca1714957679d086cbff92c,0x6be67b4f069c61dfec8e3a715f40511775ccdc8c56881aaf33727f6207a85202,1498,"(True, 1498, None)","(True, 1498, None)"
0x2ddf00ef072b0375fd4c6f0acfd4cbe0065f9a69,0xb29f5a0860284cecb672ad052e745e8d3cd084a0f27e3a90fcef642a87679bd3,1498,"(True, 1498, None)","(True, 1498, None)"
0xd7c33aaff9e1fe4e970aee0bcf999a0f9c528b75,0xd3a2bef633d08e39b028fc8c14f522787e7515eb3fb805f396260b54f489f30b,1498,"(True, 1498, None)","(True, 1498, None)"
0xe20ec1721fd0a897592d7630786a4a4c848e96a6,0x3647b0f917c7518d220831e959b53df5341e7d8818b9a78a5af277e8ed9ec60b,1498,"(True, 1498, None)","(True, 1498, None)"
0x7cda7e8f32f2c37e4aae627a98ed130eb4a678f8,0xf2d017e50a21b0bf095f0450d006e57db9d75740ff10bda36c746aa8d616cc41,1498,"(True, 1498, None)","(True, 1498, None)"
0xdc597b6fe4ba767e5af5cad650953aa7bff211ff,0x553b4386ec7e4fcd5c5f14d0f43cc3bfacfdc2d7fa7f3d6767f0f348ac09f25b,1498,"(True, 1498, None)","(True, 1498, None)"
0x1971066fa9419a03a07cca394204915818d6c140,0xf84b11923718750c0d93411dea22388e5c262c0af4a4f11f939c1f888917d4dd,1498,"(True, 1498, None)","(True, 1498, None)"
0xb3740cefcc201d5cf1fa59143976332563314d82,0xe31c068f4a82e07cc952a89a0ac52891e8908b959e39369fb827caed3401c12a,1498,"(True, 1498, None)","(True, 1498, None)"
0x8e4b3eadf078a80a3308da16fce741c2c20305a1,0xbf8233b583c3b56cc71d375366cd455e58ce1e7b1e3f4e93cbdebc89fa69668f,1498,"(True, 1498, None)","(True, 1498, None)"
0x2c6647d4c95b9e064ceb48727cb4f4918c16d824,0xfdbce8555bf97a510598aae2ff81c3efdd74d53c95654bdd01ac4ae88641fbb8,1498,"(True, 1498, None)","(True, 1498, None)"
0x637cc72b210546e0af1590fd2c9153501f3d1bfd,0xa0dc8ba1e02066ce7743e2c2f95e2dafe95d69584714481a86964b197ecd63a4,1498,"(True, 1498, None)","(True, 1498, None)"
0x569ebba9f5eebe8ed3e70053dfe78af72714c1aa,0x7c5d7db44caeb5a5f788f0adb5f91378c475af0350c9dfcd57d84e586124c0e8,1498,"(True, 1498, None)","(True, 1498, None)"
0x6cb2bc8af04dc5da25dfa001be49d65872e32e79,0xb45d379fc8f57f264864fd870ea7637e6ce2612564e8e77746995b5830368560,1498,"(True, 1498, None)","(True, 1498, None)"
0x80be1f02d789db2704be5a9f6b97ec8713ebc529,0x6ad9c8214f32fe93acf4b63791f11d7874f22a3dbd2120277473d85c53acbfca,1498,"(True, 1498, None)","(True, 1498, None)"
0x9f82984f02f42b31f24d37799c9d63604f9a6f15,0x9c4e9b7a4962d041ffbc3dcdb1ed23db2901d41b30b2423ea00c0775cef2aea2,1498,"(True, 1498, None)","(True, 1498, None)"
0x90f737392c48618242b28eaa8d4fdc4793af2676,0x4c7905a41a7be30a81ed14696ccad4dfe84f68b4344732b899a5bb7a81610a0e,1498,"(True, 1498, None)","(True, 1498, None)"
0xb6a86c3ccb3f062e3208071cda361f7f47a6ed8e,0x6fe13f8db69c1b283c1a2293d05fe61f154ef4bd00746263062e6b9c0f411b77,1498,"(True, 1498, None)","(True, 1498, None)"
0xf6e5e2344a12e036d3a4fed39c931e3351cb8cee,0xf68abb36a593ceadccf559aa61c9e129659f451d526d273a1a154772734999d8,1498,"(True, 1498, None)","(True, 1498, None)"
0xc78fab6904ced168b894d205d209e95708fa4809,0xb90e2af96db72eedb97a62429cbdd43449ddb0364347d2e89d1e0629bb05cff9,1498,"(True, 1498, None)","(True, 1498, None)"
0xfb6bfa339346ed9f02020234507d1ebbf9f1acda,0x3b15f8cc53145fc3b4d9d4ab75f9d7cfa9e7e1d9cc596636daa41334bede14a2,1498,"(True, 1498, None)","(True, 1498, None)"
0x25a13f69c3eb7fd8e7ae4df6d2ebfc1706b35c5d,0x8759a0aa563c36040cd9d4caa486d84417e8f60d6b670c459d741c4180987680,1498,"(True, 1498, None)","(True, 1498, None)"
0xf3ee7953a11d5ffae24d12a2e8d2d77afb5a2730,0x36a7b553e288ab918ffbf8c90422e2fb72af9fd0a53d08b5cbb266dec2daf243,1498,"(True, 1498, None)","(True, 1498, None)"
0x0614143a9639d3731f343805f098cfe107e756e6,0x06b58a6df4b60863e5d2b455296ffcf4709fd742f3982bcf86fa79fce89e3213,1498,"(True, 1498, None)","(True, 1498, None)"
0x26bab9b0f5b13b0de1bb21497c356a88a4173dbf,0x90e9ce2f056b4f9537ba2f1f12c39090774a6b50e9b05dc2d5cbac936281f13f,1498,"(True, 1498, None)","(True, 1498, None)"
0x26afa29ce626d9dcc331ad5e0fbd454ad6362c7c,0x1e2c23bcd889e338a7a7442775d05f4e0d79727d23ae19447dcd0dd2651615ce,1498,"(True, 1498, None)","(True, 1498, None)"
0x3cafc5070e24d4fd7ea55a6daedffc51a0dbd80e,0x0dee626c949afd1ab91fc31bcdfd54e6d7e51a8b647ed832558b9dcd0d983322,1498,"(True, 1498, None)","(True, 1498, None)"
0x6a7b087f4514e0bdbed6d41c9d71a8a2848c178e,0xac59705f2434de9ac961d048d5ef1eceba42282057b847ddeea2c9ce62c71695,1498,"(True, 1498, None)","(True, 1498, None)"
0x1dfd75c71a3658a95dc8c677c7689a140f0afb2d,0x1cbd2231ded944eb40abcd43cb375ad0f50f5d99653c01b69b39d135cdc9f7b6,1498,"(True, 1498, None)","(True, 1498, None)"
0xa2a5811713b6019e99401132ce13ebb77bb76d15,0x0867eedb97c16b41b6a8d0542a5f197e2449eeb8127c3ecb02bc2bf7cab13287,1498,"(True, 1498, None)","(True, 1498, None)"
0x34b3bbce4e11e575ce32c91f628cc4a26fdf7907,0x317b5b947d5b53e331e5d43154d4e2f04643fe046e9bb0953d00e03e38f7ff59,1498,"(True, 1498, None)","(True, 1498, None)"
0x6a53b3fb6d25c07072ec03009750fef5c44f357d,0x2a0bc8823c359c74d25722b6eea0eb6ecca1faa0cd2964dcffd5a83d9f1046dd,1498,"(True, 1498, None)","(True, 1498, None)"
0xa73c7171cda453bb44000c80f6a9221718b16211,0x783cb7ff72fcd98e185a591301c761b3edb4d359500ee6a5476fdca229c0a7c6,1498,"(True, 1498, None)","(True, 1498, None)"
0x3d578574e5f8e5db7936b95220e335dca7e8bbce,0x67a66df9e78301077b4443ba1bdefbf502e52c14ff9b6f1b3027f33ba291eabb,1498,"(True, 1498, None)","(True, 1498, None)"
0xe036d56232a2646970aa70410fe23d649967f0b9,0x4a22871d2e0eb9b73c16714bb7e87a79b5d65488d476eb292f122bca784838fc,1498,"(True, 1498, None)","(True, 1498, None)"
0x1f6cbb740f7eeb4806276376e7378dd1fa36fc11,0x5dd0b0edf2a7a2aa6686f8a12ab80966ea7b83761823fc5adc373928b8576d9c,1498,"(True, 1498, None)","(True, 1498, None)"
0xf6a4384aa41f74714a71e01b3f3faf75a6e879bc,0x365b9f93439914283cb33cec621bef9b73af6e0482f1191a4bedb7c3a2582fab,1498,"(True, 1498, None)","(True, 1498, None)"
0x2086c6098d0fdf2c79e5ecc245e6e21cccd7a9bd,0x3f67476c8f9a06edda43496f0f17e40cd7f94df69a8d6531c73faa89ac3df3a5,1498,"(True, 1498, None)","(True, 1498, None)"
0xe18b0c48a7d1e9dfa333157fa222c783f35044a7,0xb01250e04ea4519875e8ac02a80a46e700bf789288f386b05070708e3107131a,1498,"(True, 1498, None)","(True, 1498, None)"
0xa34ffdfc968a80ba1c77248520cf60142eb63ca0,0x39cd8982574a8e7e9afc8a20d82d88a1fc958983e955e682e568da59bd76ea7a,1498,"(True, 1498, None)","(True, 1498, None)"
0x06c1edc5d0fb879ab8b129dcff1f7b704782508b,0x658a7c0f56f2cfe256173eb1ca05d49b1f1e6adc1615bc42fa0640a74c6ff075,1498,"(True, 1498, None)","(True, 1498, None)"
0xb1acfe19d3277c9b6e29472dbbfa0fa96f81597d,0xc002f66570fe4ea312acd162a44fbd069b6318ca7cc5e5f5e63b6b54ddbacf95,1498,"(True, 1498, None)","(True, 1498, None)"
0x42038b07881bc137a21e4f339df3b22f42fd3d4f,0x16e957bc48cbf4c74fd4cdd2ce0d7e656cc9976dc1a3b99f7924983349fc7673,1498,"(True, 1498, None)","(True, 1498, None)"
0x5aff03be8357d53f4758db5894744f51d515e41f,0x49872f9e9870bb79abe6cac179853ebeef1839ca84d266fa1bb854be5009918f,1498,"(True, 1498, None)","(True, 1498, None)"
0xac558414d058f42665d4eeb66a1934d3f82f5cfd,0x857d051e881e92cfbecb0ea40ef18908c05aea6a0535d15a89265db791f5a6b9,1498,"(True, 1498, None)","(True, 1498, None)"
0x006c94d8e2197732c247086fceecc65c9bedfebd,0x234b02e775df335b401c17036b77dd37b5ff2488e3941a9b8943610db50d95c1,1498,"(True, 1498, None)","(True, 1498, None)"
0xb52736b178bf12f133b0bbd108650b3b4121ef5c,0xd26a65e5890ce417cbaa2f9df6fd162798367b0df3ff7aacb0e6a323be0f4bdb,1498,"(True, 1498, None)","(True, 1498, None)"
0x8edaaaf2f30edd0a561c219f475fff026cdac575,0x6654322cc5fa36cf72ad836e232c28a070e560ec5fb0883b58724b4e39e610e3,1498,"(True, 1498, None)","(True, 1498, None)"
0xc4623b433a77b870ef7a995c1443fe2e0657992b,0x2e308a6d453c857c997000f376cbabb765c1277a533c9b3cb044d82c500a29bf,1498,"(True, 1498, None)","(True, 1498, None)"
0x8a65df1c21800cb3860d7ffab517bcceea685fb0,0x187110efb10def64e24acec48dc1ad40fa33a3bf3daaf49293886160198ff815,1498,"(True, 1498, None)","(True, 1498, None)"
0x68952c720dde3a0827bfd70a60d48c8d9588fb45,0x3b27f8abacd5fb6e3ff870419292c016dd60f8047bfd9876eb8034b0c9e438df,1498,"(True, 1498, None)","(True, 1498, None)"
0x568742c9170df9eb358453ba43ba535d24a9967f,0x6fa672a9615cd0090af25d7d781f1b85968984ec5f0565d326351d3aa9b87673,1498,"(True, 1498, None)","(True, 1498, None)"
0x325d5e031c3c0f6e1cbbc52a9cb46d296139b4ea,0x90288b0a21990bc646893cbdfece2ce2380f63bff3feefeec4bdf79a2b516463,1498,"(True, 1498, None)","(True, 1498, None)"
0xd1f4b2bb61b2dec72d5222a6beb062a9575d6804,0x0a82d7b611766405a010d5595d53f7549038b05a129a9ac12049bb19fae18215,1498,"(True, 1498, None)","(True, 1498, None)"
